top5_labid,siteid,stateid,latitude,longitude,colldate,landcover1,landcover2,top5_depth,top5_quartz,top5_tot_k_fs,top5_tot_plag,top5_tot_flds,top5_tot_14a,top5_tot_10a,top5_kaolinit,top5_tot_clay,top5_gibbsite,top5_calcite,top5_dolomite,top5_aragon,top5_tot_carb,top5_analcime,top5_heuland,top5_tot_zeol,top5_gypsum,top5_talc,top5_hornbl,top5_serpent,top5_hematite,top5_goethite,top5_pyroxene,top5_pyrite,top5_other,top5_amorph,top5_ag,top5_al,top5_as,top5_ba,top5_be,top5_bi,top5_c_tot,top5_c_inorg,top5_c_org,top5_ca,top5_cd,top5_ce,top5_co,top5_cr,top5_cs,top5_cu,top5_fe,top5_ga,top5_hg,top5_in,top5_k,top5_la,top5_li,top5_mg,top5_mn,top5_mo,top5_na,top5_nb,top5_ni,top5_p,top5_pb,top5_rb,top5_s,top5_sb,top5_sc,top5_se,top5_sn,top5_sr,top5_te,top5_th,top5_ti,top5_tl,top5_u,top5_v,top5_w,top5_y,top5_zn,geoid,geoid_type
C-327752,12372,NM,32.0802,-108.991,04/21/09,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.07,3.9,395,2.6,0.75,,,,3.27,0.2,61.5,4.2,19,7,22.4,2.07,14.4,0.02,0.05,3.2,30.6,29,0.5,397,1.06,1.62,15.6,10.3,330,26.2,235,0.02,0.98,4.6,<0.2,2.2,124,<0.1,17,0.22,0.9,2.2,35,2.8,18.4,51,NA,block_group
C-323889,12436,NM,34.1818,-107.3245,04/10/09,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,9.59,1.2,995,1.6,0.08,,,,2.79,<0.1,39.6,6.9,10,<5,7.8,1.7,18.1,<0.01,<0.02,1.76,22.6,14,0.42,317,0.24,3.94,7.6,10.9,270,13.7,52.9,<0.01,0.2,5.2,<0.2,0.8,1340,<0.1,5.1,0.2,0.2,1.1,41,0.3,10.2,31,NA,block_group
C-326010,12500,NM,34.8331,-108.6391,04/10/09,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.14,5.8,497,1.2,0.23,,,,0.3,0.2,57.8,8.1,20,<5,13.3,1.66,10.9,0.02,0.03,1.68,26.1,18,0.34,344,0.71,0.62,11.8,9.3,340,15.9,80.4,0.02,0.71,4.7,<0.2,1.4,101,<0.1,9.4,0.27,0.5,2.2,38,1.1,18,37,NA,block_group
C-325894,12527,NM,32.518,-103.6526,04/15/09,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5.8,1.8,525,0.4,0.11,,,,2.3,<0.1,12.8,1.2,12,<5,12.9,1.86,2.7,<0.01,<0.02,1.86,7.7,22,0.44,340,0.22,0.92,3.6,9.7,350,6,27.6,0.06,0.27,1.2,<0.2,0.5,129,<0.1,2,0.19,0.1,0.5,41,0.3,3.6,47,NA,block_group
C-323869,12587,NM,35.5652,-108.0855,04/16/09,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.25,4.6,431,1.1,0.15,,,,1.6,0.1,50.3,5.1,23,<5,10.1,1.66,8.51,0.01,0.03,1.6,26.8,21,0.8,228,0.62,0.47,7.7,9.3,530,15.1,70.3,0.03,0.58,6.8,<0.2,1.2,79.5,<0.1,10,0.21,0.4,2.4,39,0.7,15.3,43,NA,block_group
C-326000,12607,NM,34.3027,-104.9341,04/13/09,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,2.89,5,348,0.8,0.12,,,,4.39,0.2,37.6,4.4,21,<5,11,1.34,7,0.02,0.02,1.18,22.2,14,0.35,206,0.5,0.43,8,9.9,360,11.2,57.7,0.03,0.47,3.5,<0.2,0.8,108,<0.1,5.1,0.17,0.3,1,31,0.7,12.1,30,NA,block_group
C-325902,12692,NM,34.3074,-105.796,04/11/09,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.48,4.2,530,1.6,0.22,,,,0.52,0.3,52.3,6,24,<5,14.6,1.81,10.1,0.02,0.03,1.83,26.1,20,0.37,347,0.76,0.86,13,11.1,320,16.5,84.4,0.02,0.62,4.9,<0.2,1.3,135,<0.1,7.9,0.27,0.4,1.8,41,0.9,14.2,46,NA,block_group
C-323890,12783,NM,32.2423,-104.9294,04/17/09,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,3.91,2.9,513,1.1,0.14,,,,4.28,0.2,39.6,4.3,14,<5,10.8,1.45,7.77,0.01,0.02,1.7,20.2,17,1.39,248,0.58,0.83,8.3,8.1,280,15.6,64.4,0.02,0.47,4.8,<0.2,1.1,180,<0.1,6.8,0.24,0.4,1.6,34,0.5,11.4,38,NA,block_group
C-323855,12884,NM,32.5675,-107.9499,04/22/09,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,8.35,3.4,851,1.7,0.25,,,,1.85,0.4,77.4,24.6,86,<5,74.4,4.95,17.8,0.03,0.07,1.96,39.5,26,0.79,1070,1.45,1.71,12.9,42.8,1240,21.8,71.9,0.02,0.47,15,<0.2,2,388,<0.1,8.3,0.6,0.3,1.6,112,1.1,23.5,93,NA,block_group
C-323871,12948,NM,33.2109,-106.0461,04/18/09,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5.06,4.4,848,1.3,0.14,,,,5.42,0.2,53.6,12.9,24,<5,12.4,3.86,9.94,<0.01,0.04,1.54,31,15,0.75,551,0.77,1.65,17.5,9.9,670,14.8,55.9,0.05,0.53,7.3,<0.2,1.2,394,<0.1,7.2,0.41,0.3,1.6,111,0.8,14.5,53,NA,block_group
C-325925,13019,NM,36.2488,-108.8104,04/17/09,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,2.52,6,309,0.8,0.09,,,,1.75,<0.1,45.6,3.3,15,<5,7.7,1.37,5.74,0.01,0.02,1.21,25.7,16,0.73,185,0.41,0.17,5.6,7.4,440,10.9,56.4,0.02,0.44,3.7,<0.2,0.7,58.9,<0.1,7.5,0.13,0.3,1.4,31,0.5,12.9,30,NA,block_group
C-326028,13035,NM,36.642,-105.071,04/07/09,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.67,3.2,498,1.2,0.19,,,,0.43,0.2,52.6,8.8,21,<5,15.2,2.18,11.8,0.02,0.04,1.45,26.4,16,0.35,466,0.79,0.64,10.8,10.5,440,17.9,56.6,0.02,0.54,6.6,0.3,1.4,104,<0.1,7.6,0.27,0.4,2.2,48,1,13.8,47,NA,block_group
C-326021,13099,NM,36.2436,-106.4013,04/08/09,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,2.6,7,177,0.8,0.1,,,,8.25,0.3,42.9,4.9,10,<5,7.6,0.93,6.1,0.02,0.02,0.62,21.8,16,0.22,1070,0.4,0.12,5.2,8.3,450,12.6,27.5,0.02,0.4,3.5,0.2,0.8,126,<0.1,5,0.14,0.2,2,33,0.6,12.9,25,NA,block_group
C-327739,13140,NM,32.3513,-106.6139,04/18/09,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.37,4.1,644,2.1,0.27,,,,2.62,0.2,95,6.4,17,<5,10.1,3.08,17.5,0.01,0.05,3.02,49.7,20,0.54,601,1.54,1.87,28,10.7,460,39.1,143,0.01,0.8,5.7,<0.2,2.1,259,<0.1,10.4,0.36,0.6,2.5,63,1.7,24.7,65,NA,block_group
C-326105,13204,NM,33.5436,-107.2725,04/20/09,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.05,4.5,437,3,0.24,,,,0.37,0.2,74.2,6.9,20,<5,15.3,2,18.4,0.03,0.07,2.83,33.7,24,0.26,796,1.01,1.34,32.5,11.4,360,27.4,152,0.02,0.73,6.1,<0.2,3.3,105,<0.1,18.3,0.29,0.7,3.1,39,1.5,38.4,73,NA,block_group
C-320183,15,NV,41.0335,-115.3892,08/25/08,Planted/Cultivated,Pasture/Hay,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.8,8.6,1160,2.1,0.24,,,,1.71,0.6,80.4,8.4,28,6,23,2.26,17.9,0.03,0.04,2.44,42,34,0.75,710,1.52,1.41,12.4,12.5,720,22.9,103,0.02,1.38,7.5,<0.2,1.9,373,<0.1,12.4,0.24,0.6,2.6,65,2,22.4,78,NA,block_group
C-320211,159,NV,39.1163,-118.9627,07/26/08,Planted/Cultivated,Urban/Recreational Grasses,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,7.75,5.6,1100,2.1,0.14,,,,1.93,0.1,38,6.5,14,<5,17.4,2.03,19.1,0.01,0.03,2.81,20,21,0.59,439,1,2.68,8.6,8.2,770,16.2,116,0.02,1.28,6.3,<0.2,1.1,503,<0.1,7.8,0.26,0.5,2.1,53,2.7,10.8,44,NA,block_group
C-320003,271,NV,39.3984,-115.0775,08/07/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.28,5.5,636,2.6,0.32,,,,2.15,0.6,76.6,8.1,21,7,17.1,2.52,19.7,0.02,0.07,1.76,39.7,38,0.87,522,1.45,1.04,16.6,13.9,390,27.3,108,0.03,1.08,9.7,<0.2,2.2,221,<0.1,12.7,0.32,0.6,2.4,57,2.1,23.5,88,NA,block_group
C-320199,335,NV,40.8599,-116.4885,08/10/08,Planted/Cultivated,Pasture/Hay,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.45,9,1070,2.1,0.23,,,,2.33,0.7,69.9,10.6,39,8,29.1,2.87,19.4,0.05,0.05,2.25,38.4,43,1.19,649,1.78,1.24,13.6,21,1240,17.6,114,0.05,2.59,10.9,0.4,2.1,277,<0.1,11.6,0.36,0.6,2.6,88,3.4,23,102,NA,block_group
C-320193,367,NV,38.8821,-116.0592,08/08/08,Planted/Cultivated,Pasture/Hay,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.6,4.5,924,2.1,0.15,,,,1.63,0.2,84.8,6.4,16,<5,7.7,1.82,18,0.02,0.03,2.61,48.6,30,0.38,487,0.99,1.63,13,5.7,510,24.1,140,<0.01,0.83,5.4,<0.2,1.7,396,<0.1,16.3,0.22,0.6,3.1,41,1.7,18.8,49,NA,block_group
C-320160,591,NV,39.1022,-116.6039,08/09/08,Planted/Cultivated,Pasture/Hay,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,7.83,6.5,1000,3.2,0.27,,,,1.83,0.5,77.9,5.5,11,8,11.9,1.94,22.1,0.01,0.04,2.79,43.1,34,0.62,606,2.54,2.21,18.2,8.5,580,29,154,0.02,1.62,7.7,<0.2,2,369,<0.1,18,0.23,0.7,5,51,3.9,22.2,69,NA,block_group
C-320007,623,NV,38.6908,-116.917,08/01/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,7.78,7.6,1430,3.4,0.41,,,,1.34,0.3,113,6.4,11,9,12.8,2.19,23.1,0.03,0.05,2.87,54.6,31,0.51,684,1.95,2.05,18.3,8.8,530,31,174,0.02,1.59,8.2,<0.2,2.2,335,<0.1,22.2,0.27,0.9,6,49,3.7,24.1,75,NA,block_group
C-320268,671,NV,40.3064,-119.495,08/14/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,7.97,5.4,987,1.5,0.17,,,,2.33,0.4,62,11.6,23,<5,17,2.98,18.7,<0.01,0.04,2.03,25.9,21,0.6,999,1.01,2.79,7.5,11.3,810,17.5,66.8,0.02,0.98,9,<0.2,1.2,426,<0.1,6.9,0.45,0.4,1.8,99,1.6,19.7,73,NA,block_group
C-320275,735,NV,41.8072,-118.8395,08/18/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,7.69,8.2,976,2.1,0.24,,,,1.92,0.3,83,10.8,36,<5,16.3,3.28,21.1,0.01,0.07,2.56,37.7,27,0.73,997,1.53,2.59,14,14.5,780,16.5,88.2,0.02,1.56,10.8,<0.2,1.8,350,<0.1,9.7,0.53,0.5,2.7,81,2.3,39.4,95,NA,block_group
C-320213,815,NV,36.4114,-116.0838,07/13/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5.69,5.8,606,1.8,0.17,,,,6.31,0.2,78.6,10.2,34,<5,18,2.58,16.1,0.03,0.05,2.63,38.8,28,1.67,625,0.72,0.85,13.2,15.8,950,20.7,124,0.02,0.83,9.2,<0.2,1.9,213,<0.1,9.6,0.33,0.5,2,53,1.4,19.3,53,NA,block_group
C-320293,847,NV,38.8486,-117.5824,07/30/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,4.7,417,318,2.7,694,,,,3.46,76.8,28.1,11.2,31,11,316,6.55,19.8,56.4,1.49,1.03,14.6,72,0.84,1190,22.3,0.64,5.5,17.3,1060,12400,59.3,0.14,72.8,6.9,4.9,6.6,188,50.5,5.3,0.17,0.6,2.5,130,1150,12,11700,NA,block_group
C-320313,879,NV,37.1749,-114.7677,07/08/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.59,5.1,619,2.9,0.17,,,,1.19,0.2,166,8.8,27,<5,18.4,3,23.4,0.02,0.07,2.66,82.3,31,0.7,635,1.39,1.83,29.1,12.7,490,25.5,133,0.01,0.7,6.7,<0.2,3,256,<0.1,16.1,0.28,0.6,2.1,63,1.2,32.5,89,NA,block_group
C-320180,991,NV,38.6759,-114.8352,07/17/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.43,10.6,481,1.9,0.23,,,,0.79,0.3,75.2,7.2,28,<5,18,2.15,12.8,0.03,0.04,1.64,36.9,23,0.42,495,0.93,0.67,9.5,11.6,450,19.6,96.3,0.02,1.8,6.3,<0.2,1.4,151,<0.1,11.1,0.19,0.5,1.6,46,2.3,13.7,54,NA,block_group
C-320204,1039,NV,40.6041,-115.3755,08/23/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,7.27,8,1140,2.1,0.23,,,,1.39,0.8,99.4,16.4,31,7,29.2,2.85,20.5,0.06,0.05,2,43.8,40,0.63,1360,1.72,1.43,14.4,16.7,970,24.2,118,0.03,1.84,10,0.2,2.1,299,<0.1,12.4,0.37,0.6,3.1,78,4.1,24.7,91,NA,block_group
C-320247,1183,NV,39.2303,-119.5494,07/26/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,8.39,3.5,836,1.5,0.16,,,,3.01,0.2,52.5,17.1,29,<5,19.1,4.52,20.7,0.35,0.04,1.79,24.7,18,0.8,941,1.32,2.76,8.6,12.6,590,24.7,59.3,0.01,1.2,8.8,<0.2,2.8,636,<0.1,10.3,0.53,0.3,2.8,144,1.8,14.2,78,NA,block_group
C-320223,1295,NV,41.5558,-118.4088,08/19/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,7.08,7.8,843,2.1,0.27,,,,3.11,0.7,53.9,12.6,43,11,42.2,3.63,21.2,0.04,0.07,2.57,27.4,71,1.76,692,0.7,0.87,14.8,27.2,1330,17.5,128,0.05,2.35,12.5,0.3,2.6,284,<0.1,10,0.35,0.7,2.5,105,3.3,22.7,130,NA,block_group
C-320240,1359,NV,39.7075,-115.3513,08/23/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,2.63,22.2,418,0.7,0.09,,,,10.9,0.7,28.3,4.1,28,<5,10.1,1.15,6.72,0.02,<0.02,0.9,15.8,24,1.16,304,0.94,0.37,5.4,11.4,970,8.8,43.4,0.03,0.91,3.6,0.6,0.8,294,<0.1,4.6,0.13,0.3,2.4,32,1.7,13.3,52,NA,block_group
C-320259,1391,NV,38.2326,-115.3529,07/17/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,7.12,6.1,857,1.9,0.19,,,,3.79,0.2,82.1,6.5,14,<5,9.6,1.89,16.6,0.02,0.04,3.03,45.7,29,0.88,491,1.11,1.71,14.6,8.9,690,25.2,119,0.02,0.9,6,<0.2,2.3,362,<0.1,18.7,0.23,0.6,2.7,41,1.5,18.9,59,NA,block_group
C-320159,1455,NV,36.3349,-114.4927,07/23/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,3.4,13.3,416,1.2,0.16,,,,11.7,0.2,45.3,6.2,13,6,13.7,1.62,10.5,<0.01,0.03,1.18,23.2,50,4.75,360,1.15,0.41,8.4,12.9,500,15.2,64.3,0.04,0.96,6,<0.2,1.3,251,<0.1,8.2,0.18,0.4,2.3,40,1.5,13.6,44,NA,block_group
C-320261,1503,NV,41.8026,-119.833,08/17/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,8.25,6.3,988,2,0.17,,,,2.03,0.2,70,22.1,29,<5,38.6,3.68,21.7,0.02,0.06,1.81,31.7,18,0.59,1100,1.41,2.07,17.3,19.8,850,19.2,52.3,0.02,0.51,12,<0.2,2.4,342,<0.1,7.7,0.62,0.4,2.5,80,2.2,34.3,82,NA,block_group
C-320267,1551,NV,41.8671,-115.9663,08/02/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.08,16.3,1640,1.5,0.27,,,,1.75,0.5,55,13.1,50,8,42.8,3.35,15.1,0.04,0.05,1.94,25.6,40,1.01,1370,1.09,0.89,10.6,29.2,1390,15.3,103,0.06,1.11,10.4,0.2,1.4,234,<0.1,9,0.35,0.6,3.3,84,2.4,19.8,136,NA,block_group
C-319981,1583,NV,36.7722,-115.2988,07/11/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,2.93,4.2,286,1.1,0.15,,,,14.1,0.2,40.2,4.2,10,<5,9.4,1.25,8.47,0.02,0.03,0.95,21.7,17,6.05,342,0.53,0.5,8,7.6,600,13.7,48.7,0.03,0.49,4.2,<0.2,0.9,169,<0.1,6.8,0.15,0.3,1.4,26,0.9,11.5,31,NA,block_group
C-320195,1615,NV,40.8887,-118.7291,08/16/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.3,10.4,1130,1.8,0.18,,,,5.71,0.4,57.7,7.8,28,17,18.7,2.37,15.5,0.1,0.04,2.24,29.5,113,0.95,537,0.91,1.88,6.9,12.4,940,16.3,108,0.06,3.99,8.2,0.3,1.6,634,<0.1,9,0.25,0.6,2.6,61,3.7,19.3,63,NA,block_group
C-320208,1679,NV,41.9126,-115.6475,08/22/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.9,6.2,1320,3,0.31,,,,1.2,1.1,121,10,22,6,19.2,2.8,23.7,0.03,0.11,2.49,59,27,0.46,910,2.42,1.48,29.5,9.5,740,26.7,133,0.02,1.13,9.4,<0.2,3.8,206,<0.1,15,0.36,0.8,3.9,45,2.8,58.5,116,NA,block_group
C-320260,1695,NV,40.333,-119.2394,08/15/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,8.02,4.7,679,1.4,0.17,,,,2.59,0.1,46.5,15.5,26,7,27.1,3.82,19.2,0.02,0.05,1.95,24.3,36,1.53,689,0.88,2.22,9.7,14.5,590,14.8,83,0.02,1.34,13,<0.2,2.6,452,<0.1,36.5,0.39,0.5,4.5,94,2,17.1,76,NA,block_group
C-320254,1759,NV,37.8648,-114.7217,07/15/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5.13,5.8,559,1.3,0.15,,,,10.7,0.3,58.2,7.5,20,<5,10.8,1.86,11.9,0.02,0.03,2.07,29.9,21,1.93,523,0.64,1.07,10.6,9.2,740,21.8,74.1,0.02,1.11,6.1,<0.2,1.8,325,<0.1,11.5,0.23,0.4,2,49,1.6,14,51,NA,block_group
C-320166,1871,NV,39.7961,-118.0699,08/12/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.22,19.4,723,1.7,0.29,,,,3.02,0.2,48.8,8,21,7,14.7,2.37,14.3,0.02,0.04,2.04,26,40,0.95,489,2.57,6.41,8.4,12.7,820,16,79.4,0.91,2.09,7.7,<0.2,1.5,400,<0.1,9.2,0.28,0.4,2.9,116,11.8,14.4,53,NA,block_group
N.S.,1903,NV,37.6247,-116.8696,05/31/10,Shrubland,Shrubland,N.S.,,,,,,,,,,,,,,,,,,,,,,,,,,,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,,,,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,N.S.,NA,block_group
C-320262,2015,NV,39.2544,-114.4036,07/30/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.75,10.7,538,1.5,0.24,,,,10.8,0.5,52.5,7.9,25,6,17.9,1.9,11.9,0.03,0.04,1.94,26.1,33,1.72,696,0.92,0.78,10.5,14.1,1190,18.8,79.8,0.04,1.17,6.4,<0.2,1.9,287,<0.1,10.8,0.22,0.5,2.1,45,2,15.4,64,NA,block_group
C-320296,2063,NV,39.9479,-114.7017,08/26/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5.97,4.9,711,1.6,0.23,,,,3.07,0.6,58.7,8.3,33,<5,55.4,2.29,16,0.02,0.04,2.04,32.5,28,1.31,616,1.28,1.05,12.3,13,980,19,92.9,0.04,1.2,7.6,<0.2,1.7,289,<0.1,9.4,0.31,0.5,1.9,55,2,17.5,77,NA,block_group
C-320253,2127,NV,40.8003,-116.1906,08/23/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.41,59.2,973,1.9,0.32,,,,2.93,1.7,56.2,10.3,48,13,35.2,2.61,16.3,0.13,0.05,2.36,29.3,37,1.2,638,5.05,0.9,12.8,31.7,1400,23.8,99.2,0.05,10.2,8.7,1.6,2.2,217,<0.1,11.6,0.32,0.9,3.9,145,5.6,19,157,NA,block_group
C-320218,2319,NV,41.8073,-118.8395,08/18/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.21,12.3,550,3.2,0.22,,,,0.81,0.2,66.3,6.9,10,24,11,2.2,19.6,1.17,0.07,2.91,30.3,19,0.27,1250,2.89,1.69,18.5,6.2,270,21.2,152,<0.01,10.2,6.4,<0.2,2.6,214,<0.1,10.2,0.32,0.8,5.3,42,10.3,43.3,74,NA,block_group
C-320249,2383,NV,39.7781,-116.525,08/09/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.8,7.2,814,3.4,0.23,,,,1.25,0.4,79.1,9.9,24,9,27.9,2.35,20.2,0.03,0.05,2.59,38.3,54,0.63,696,2.19,1.6,23.1,14.1,760,27.2,172,0.03,1.82,7.5,<0.2,4.2,281,<0.1,22.2,0.29,0.9,5.3,64,4.1,26.7,83,NA,block_group
C-320224,2415,NV,38.6321,-117.9543,07/28/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,7.8,80.3,888,2.1,0.22,,,,1.67,0.1,29.9,7.7,19,6,35.1,3.97,20.7,0.07,0.06,2.69,11.4,78,1.43,177,7.14,0.91,10.5,8.2,1240,16.5,66.6,0.19,2.34,9.6,<0.2,1.8,494,<0.1,4.3,0.36,0.4,12.2,95,3.4,13.4,87,NA,block_group
C-320248,2527,NV,41.9105,-119.2135,08/18/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.84,6.1,481,3.3,0.26,,,,0.9,0.3,136,17.8,13,<5,19.3,2.25,22.2,0.02,0.07,2.75,52.9,26,0.27,1540,2.07,2.36,19.7,12.2,380,25.5,122,<0.01,1.01,7.2,<0.2,3.5,178,<0.1,15.9,0.26,0.6,4.9,45,2.6,42.3,78,NA,block_group
C-320163,2607,NV,36.4138,-115.687,07/13/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.53,6.8,430,1.8,0.21,,,,11.6,0.4,57.5,7.2,21,<5,20.2,2.06,13.2,0.03,0.04,1.38,30.9,26,3.27,502,1.03,0.78,10.9,15.1,660,19.6,78.2,0.03,1.8,7.1,<0.2,1.5,218,<0.1,10.2,0.23,0.4,1.9,45,1.5,17.6,64,NA,block_group
C-319973,2639,NV,39.9704,-118.0884,08/12/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,7.87,7.8,858,2.2,0.27,,,,4.58,0.4,53.2,11.5,21,8,20.4,2.97,21.1,0.08,0.05,1.96,28.2,67,1.59,695,1.18,2.3,11.8,15.2,1190,21.5,98.3,0.03,2.05,11.9,<0.2,1.5,543,0.1,11.1,0.35,0.5,2.7,81,3.9,18.6,72,NA,block_group
C-320005,2719,NV,39.9234,-119.5746,08/14/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,8.16,28.9,1050,1.9,0.24,,,,5.07,0.2,58.1,13.1,17,9,33.1,3.52,22.7,0.02,0.06,2.12,30.5,72,1.41,687,1.34,1.73,11.3,18,850,20.5,106,0.28,3.14,13.4,<0.2,1.6,658,<0.1,11.7,0.38,0.6,3.6,103,4.8,19.4,78,NA,block_group
C-319971,2895,NV,38.8998,-117.2491,07/29/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,7.47,4.4,1530,3.1,0.3,,,,1.41,0.3,70.2,5.7,6,6,9.6,1.77,20.9,0.01,0.03,2.39,40.3,32,0.39,480,0.7,2.49,12.3,5.9,490,24,135,<0.01,0.92,5.8,<0.2,1.4,373,<0.1,15.3,0.2,0.7,2.3,39,2.7,12.7,50,NA,block_group
C-320277,3039,NV,38.5691,-114.5619,07/17/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,7.1,3.5,690,1.4,0.17,,,,2.18,0.1,90.7,5.6,17,<5,8.4,2.51,15,<0.01,0.03,2.6,44.9,21,0.53,419,1.07,1.73,12.5,5.7,620,19.7,97.7,0.02,0.42,6.3,<0.2,1,378,<0.1,16.9,0.33,0.5,2.4,64,1.1,17.5,59,NA,block_group
C-320221,3087,NV,39.4837,-114.4205,07/31/08,Shrubland,Shrubland,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.29,4.8,703,1.3,0.13,,,,8.73,0.3,55.3,5.1,24,<5,12.4,1.35,10.7,0.01,0.03,1.82,30.1,32,2.07,369,1.14,0.87,10,10.1,750,12.7,82.7,0.03,0.84,5.7,<0.2,1.2,401,<0.1,8.1,0.22,0.4,2.1,33,2,14.4,39,NA,block_group
